interaction_id,user_id,product_id,session_id,interaction_type,implicit_weight,duration_seconds,timestamp
"int_1790176426864_8cvweib0e","6a833397cee036cbf121a87d","68c5583b9869e837e80cea19","sess_1790176426862_oiwjgip","view",1,83,"2026-08-23T07:42:36.215Z"
"int_1790176426864_fufog50gk","6a833397cee036cbf121a87d","68c5583b9869e837e80ceaf9","sess_1790176426862_oiwjgip","view",1,140,"2026-08-23T07:42:36.215Z"
"int_1790176426864_iqpns24xv","6a833397cee036cbf121a87d","68c5583b9869e837e80ce986","sess_1790176426862_oiwjgip","like",3,0,"2026-08-23T07:42:51.215Z"
"int_1790176426864_xlcijd5zl","6a833397cee036cbf121a87d","68c5583b9869e837e80cea19","sess_1790176426862_oiwjgip","add_to_cart",5,0,"2026-08-23T07:43:11.215Z"
"int_1790176426450_0lslyp64t","6a833392cee036cbf121a82f","68c5583b9869e837e80cea24","sess_1790176426448_mrw1hho","view",1,25,"2026-08-23T08:34:09.071Z"
"int_1790176426450_bemk6zwdk","6a833392cee036cbf121a82f","68c5583b9869e837e80cea5c","sess_1790176426448_mrw1hho","view",1,141,"2026-08-23T08:34:09.071Z"
"int_1790176426450_nzfiacrhe","6a833392cee036cbf121a82f","68c5583b9869e837e80ce9d5","sess_1790176426448_mrw1hho","view",1,104,"2026-08-23T08:34:09.071Z"
"int_1790176426450_kehutgq49","6a833392cee036cbf121a82f","68c5583b9869e837e80ce9f7","sess_1790176426448_mrw1hho","view",1,46,"2026-08-23T08:34:09.071Z"
"int_1790176426450_wetkbih13","6a833392cee036cbf121a82f","68c5583b9869e837e80cea10","sess_1790176426448_mrw1hho","view",1,56,"2026-08-23T08:34:09.071Z"
"int_1790176426450_gosjdkinq","6a833392cee036cbf121a82f","68c5583b9869e837e80ce9f7","sess_1790176426448_mrw1hho","like",3,0,"2026-08-23T08:34:24.071Z"
"int_1790176426450_a67ftolvm","6a833392cee036cbf121a82f","68c5583b9869e837e80cea24","sess_1790176426448_mrw1hho","add_to_cart",5,0,"2026-08-23T08:34:44.071Z"
"int_1790176426925_ip4y7gsju","6a833393cee036cbf121a83f","68c5583b9869e837e80ceaf2","sess_explore_1790176426925_7gdpxe","view",1,80,"2026-08-23T09:41:19.438Z"
"int_1790176426925_wdjtpynb3","6a833393cee036cbf121a83f","68c5583b9869e837e80ceaf2","sess_explore_1790176426925_7gdpxe","like",3,0,"2026-08-23T09:41:29.438Z"
"int_1790176426920_vaz89gm7s","6a833393cee036cbf121a83d","68c5583b9869e837e80cea2a","sess_explore_1790176426920_hflanc","search_click",2,62,"2026-08-23T09:57:21.273Z"
"int_1790176426919_1gjadax5u","6a833394cee036cbf121a84d","68c5583b9869e837e80ce9d3","sess_explore_1790176426919_kk91zb","view",1,34,"2026-08-23T10:39:34.706Z"
"int_1790176426919_e082c4555","6a833394cee036cbf121a84d","68c5583b9869e837e80ce9d3","sess_explore_1790176426919_kk91zb","like",3,0,"2026-08-23T10:39:44.706Z"
"int_1790176426921_nn4n170iw","6a833398cee036cbf121a883","68c5583b9869e837e80cea4e","sess_explore_1790176426921_n52cqh","view",1,34,"2026-08-23T12:40:56.516Z"
"int_1790176426922_arxhh663n","6a833395cee036cbf121a85f","68c5583b9869e837e80cea91","sess_explore_1790176426922_jspt2o","view",1,88,"2026-08-23T13:10:04.795Z"
"int_1790176426922_7nf16o23f","6a833395cee036cbf121a85f","68c5583b9869e837e80cea91","sess_explore_1790176426922_jspt2o","like",3,0,"2026-08-23T13:10:14.795Z"
"int_1790176426369_b9curk5yk","68e5331e5186f04dcdf2e9f6","68c5583b9869e837e80cea19","sess_1790176426367_zdc2gb2","view",1,152,"2026-08-23T13:38:46.306Z"
"int_1790176426369_5e4kmk63e","68e5331e5186f04dcdf2e9f6","68c5583b9869e837e80ce9e9","sess_1790176426367_zdc2gb2","view",1,134,"2026-08-23T13:38:46.306Z"
"int_1790176426369_qkzh7c2fr","68e5331e5186f04dcdf2e9f6","68c5583b9869e837e80ce980","sess_1790176426367_zdc2gb2","view",1,136,"2026-08-23T13:38:46.306Z"
"int_1790176426369_7bs6rkkar","68e5331e5186f04dcdf2e9f6","68c5583b9869e837e80ce97a","sess_1790176426367_zdc2gb2","view",1,20,"2026-08-23T13:38:46.306Z"
"int_1790176426369_htsotm2j2","68e5331e5186f04dcdf2e9f6","68c5583b9869e837e80ce9e9","sess_1790176426367_zdc2gb2","like",3,0,"2026-08-23T13:39:01.306Z"
"int_1790176426369_uvalqduar","68e5331e5186f04dcdf2e9f6","68c5583b9869e837e80ce980","sess_1790176426367_zdc2gb2","add_to_cart",5,0,"2026-08-23T13:39:21.306Z"
"int_1790176426369_a3vj2q23c","68e5331e5186f04dcdf2e9f6","68c5583b9869e837e80ce980","sess_1790176426367_zdc2gb2","purchase",10,0,"2026-08-23T13:39:46.306Z"
"int_1790176426924_1h6iq3ul1","6a833397cee036cbf121a873","68c5583b9869e837e80cead1","sess_explore_1790176426924_2uehst","view",1,80,"2026-08-23T14:41:48.934Z"
"int_1790176426920_42858mkoz","6a833395cee036cbf121a857","68c5583b9869e837e80cea2b","sess_explore_1790176426920_9nao5p","search_click",2,75,"2026-08-23T15:06:52.200Z"
"int_1790176426925_wkcel0br0","6a833392cee036cbf121a82b","68c5583b9869e837e80ceaff","sess_explore_1790176426925_stt0bm","view",1,26,"2026-08-23T16:05:26.269Z"
"int_1790176426925_wjsftfuvy","6a833392cee036cbf121a82b","68c5583b9869e837e80ceaff","sess_explore_1790176426925_stt0bm","like",3,0,"2026-08-23T16:05:36.269Z"
"int_1790176426919_a4kyfh3zt","6a833392cee036cbf121a82f","68c5583b9869e837e80ce9c6","sess_explore_1790176426919_8hzx51","view",1,72,"2026-08-23T16:08:25.080Z"
"int_1790176426923_kh50r96r5","6a833393cee036cbf121a839","68c5583b9869e837e80ceacd","sess_explore_1790176426923_vjbwx9","search_click",2,79,"2026-08-23T16:34:26.373Z"
"int_1790176426921_wl8wxohwa","6a833395cee036cbf121a85d","68c5583b9869e837e80cea6d","sess_explore_1790176426921_q9mj51","search_click",2,62,"2026-08-23T17:07:05.161Z"
"int_1790176426919_a8iavzl46","6a833397cee036cbf121a87d","68c5583b9869e837e80ce984","sess_explore_1790176426919_7ciljw","search_click",2,73,"2026-08-23T17:51:43.049Z"
"int_1790176426847_x3oxobi46","6a833397cee036cbf121a87b","68c5583b9869e837e80cea2c","sess_1790176426845_slk8puf","view",1,64,"2026-08-23T17:53:36.862Z"
"int_1790176426847_p4b08cbit","6a833397cee036cbf121a87b","68c5583b9869e837e80ce98a","sess_1790176426845_slk8puf","view",1,47,"2026-08-23T17:53:36.862Z"
"int_1790176426847_wshyrs94f","6a833397cee036cbf121a87b","68c5583b9869e837e80cea2c","sess_1790176426845_slk8puf","like",3,0,"2026-08-23T17:53:51.862Z"
"int_1790176426847_kw96rjcw4","6a833397cee036cbf121a87b","68c5583b9869e837e80ce98a","sess_1790176426845_slk8puf","add_to_cart",5,0,"2026-08-23T17:54:11.862Z"
"int_1790176426920_5upa62lr3","6a833395cee036cbf121a85d","68c5583b9869e837e80cea20","sess_explore_1790176426920_pjlrwm","view",1,78,"2026-08-23T18:15:35.214Z"
"int_1790176426920_je6wfv89e","6a833395cee036cbf121a85d","68c5583b9869e837e80cea20","sess_explore_1790176426920_pjlrwm","like",3,0,"2026-08-23T18:15:45.214Z"
"int_1790176426918_px4xoi13f","6a833394cee036cbf121a847","68c5583b9869e837e80ce978","sess_explore_1790176426918_ytx28y","search_click",2,70,"2026-08-23T19:59:02.175Z"
"int_1790176426921_m5fxi7f7e","6a833396cee036cbf121a86d","68c5583b9869e837e80cea3d","sess_explore_1790176426921_s4mbn8","search_click",2,28,"2026-08-23T21:10:49.705Z"
"int_1790176426921_fe553aqqk","6a833396cee036cbf121a86d","68c5583b9869e837e80cea3d","sess_explore_1790176426921_s4mbn8","like",3,0,"2026-08-23T21:10:59.705Z"
"int_1790176426924_49mp5lmwo","6a833398cee036cbf121a881","68c5583b9869e837e80ceae5","sess_explore_1790176426924_fq55b3","view",1,36,"2026-08-23T21:47:54.523Z"
"int_1790176426924_d4kxuoipc","6a833398cee036cbf121a881","68c5583b9869e837e80ceae5","sess_explore_1790176426924_fq55b3","like",3,0,"2026-08-23T21:48:04.523Z"
"int_1790176426363_88n6vryzy","68e5331e5186f04dcdf2e9f6","68c5583b9869e837e80ce9a4","sess_1790176426360_5utp6sr","view",1,115,"2026-08-23T23:29:02.020Z"
"int_1790176426363_mmfofvvxg","68e5331e5186f04dcdf2e9f6","68c5583b9869e837e80cea4d","sess_1790176426360_5utp6sr","view",1,156,"2026-08-23T23:29:02.020Z"
"int_1790176426363_eg2arz5wb","68e5331e5186f04dcdf2e9f6","68c5583b9869e837e80ce97d","sess_1790176426360_5utp6sr","view",1,153,"2026-08-23T23:29:02.020Z"
"int_1790176426363_eeo2n4gfs","68e5331e5186f04dcdf2e9f6","68c5583b9869e837e80ce9a4","sess_1790176426360_5utp6sr","like",3,0,"2026-08-23T23:29:17.020Z"
"int_1790176426363_0uirsnnb9","68e5331e5186f04dcdf2e9f6","68c5583b9869e837e80cea4d","sess_1790176426360_5utp6sr","like",3,0,"2026-08-23T23:29:17.020Z"
"int_1790176426652_d3zoh0me6","6a833395cee036cbf121a853","68c5583b9869e837e80cea03","sess_1790176426650_abq8f6b","view",1,107,"2026-08-23T23:33:34.084Z"
"int_1790176426652_vinpuhw5p","6a833395cee036cbf121a853","68c5583b9869e837e80ce9e2","sess_1790176426650_abq8f6b","view",1,91,"2026-08-23T23:33:34.084Z"
"int_1790176426652_f8p2d4gwk","6a833395cee036cbf121a853","68c5583b9869e837e80ce9e2","sess_1790176426650_abq8f6b","like",3,0,"2026-08-23T23:33:49.084Z"
"int_1790176426652_g4nu742zk","6a833395cee036cbf121a853","68c5583b9869e837e80ce9e2","sess_1790176426650_abq8f6b","add_to_cart",5,0,"2026-08-23T23:34:09.084Z"
"int_1790176426922_yw1sn3c02","6a833391cee036cbf121a825","68c5583b9869e837e80cea7b","sess_explore_1790176426922_xq58vl","search_click",2,64,"2026-08-23T23:41:03.263Z"
"int_1790176426924_oj6i26yto","6a833395cee036cbf121a85d","68c5583b9869e837e80cead8","sess_explore_1790176426924_btic3j","view",1,69,"2026-08-24T00:41:05.809Z"
"int_1790176426922_6io0tpzjr","6a833392cee036cbf121a829","68c5583b9869e837e80ceab5","sess_explore_1790176426922_troj8i","view",1,27,"2026-08-24T00:41:37.889Z"
"int_1790176426922_ka8bque33","6a833392cee036cbf121a829","68c5583b9869e837e80ceab5","sess_explore_1790176426922_troj8i","like",3,0,"2026-08-24T00:41:47.889Z"
"int_1790176426832_bbm3xsb6u","6a833397cee036cbf121a879","68c5583b9869e837e80ce9e8","sess_1790176426829_0t89j70","view",1,29,"2026-08-24T01:55:02.521Z"
"int_1790176426832_u5nuju5og","6a833397cee036cbf121a879","68c5583b9869e837e80ce98d","sess_1790176426829_0t89j70","view",1,56,"2026-08-24T01:55:02.521Z"
"int_1790176426832_lcs517obl","6a833397cee036cbf121a879","68c5583b9869e837e80ce9d2","sess_1790176426829_0t89j70","view",1,134,"2026-08-24T01:55:02.521Z"
"int_1790176426832_at8wdv827","6a833397cee036cbf121a879","68c5583b9869e837e80ce9ed","sess_1790176426829_0t89j70","view",1,171,"2026-08-24T01:55:02.521Z"
"int_1790176426832_75lhe5wds","6a833397cee036cbf121a879","68c5583b9869e837e80ce9f5","sess_1790176426829_0t89j70","view",1,176,"2026-08-24T01:55:02.521Z"
"int_1790176426832_ex4xfzhkd","6a833397cee036cbf121a879","68c5583b9869e837e80ce9f5","sess_1790176426829_0t89j70","like",3,0,"2026-08-24T01:55:17.521Z"
"int_1790176426832_0fh7adzkd","6a833397cee036cbf121a879","68c5583b9869e837e80ce9f5","sess_1790176426829_0t89j70","add_to_cart",5,0,"2026-08-24T01:55:37.521Z"
"int_1790176426922_tfn40cn4k","6a833397cee036cbf121a873","68c5583b9869e837e80cea91","sess_explore_1790176426922_7e5dih","search_click",2,36,"2026-08-24T02:04:38.650Z"
"int_1790176426400_tfnv3qv43","6a833391cee036cbf121a825","68c5583b9869e837e80ce988","sess_1790176426397_8ibn0j3","view",1,178,"2026-08-24T02:14:51.286Z"
"int_1790176426400_k4lllpczs","6a833391cee036cbf121a825","68c5583b9869e837e80ce989","sess_1790176426397_8ibn0j3","view",1,65,"2026-08-24T02:14:51.286Z"
"int_1790176426400_wzs01u0er","6a833391cee036cbf121a825","68c5583b9869e837e80ce9a6","sess_1790176426397_8ibn0j3","view",1,33,"2026-08-24T02:14:51.286Z"
"int_1790176426400_a0yy5h182","6a833391cee036cbf121a825","68c5583b9869e837e80ce989","sess_1790176426397_8ibn0j3","like",3,0,"2026-08-24T02:15:06.286Z"
"int_1790176426400_04xm79lp3","6a833391cee036cbf121a825","68c5583b9869e837e80ce9a6","sess_1790176426397_8ibn0j3","like",3,0,"2026-08-24T02:15:06.286Z"
"int_1790176426644_xkwheqw5g","6a833395cee036cbf121a853","68c5583b9869e837e80ce9ab","sess_1790176426641_znnnct3","view",1,128,"2026-08-24T02:19:43.904Z"
"int_1790176426644_pkk53u5a1","6a833395cee036cbf121a853","68c5583b9869e837e80ce97d","sess_1790176426641_znnnct3","view",1,133,"2026-08-24T02:19:43.904Z"
"int_1790176426644_7kz9eruxo","6a833395cee036cbf121a853","68c5583b9869e837e80ceabe","sess_1790176426641_znnnct3","view",1,128,"2026-08-24T02:19:43.904Z"
"int_1790176426644_pqv2qqyy6","6a833395cee036cbf121a853","68c5583b9869e837e80ceab2","sess_1790176426641_znnnct3","view",1,74,"2026-08-24T02:19:43.904Z"
"int_1790176426644_etpk1ltef","6a833395cee036cbf121a853","68c5583b9869e837e80ceab2","sess_1790176426641_znnnct3","like",3,0,"2026-08-24T02:19:58.904Z"
"int_1790176426644_60d8x6tj9","6a833395cee036cbf121a853","68c5583b9869e837e80ceab2","sess_1790176426641_znnnct3","add_to_cart",5,0,"2026-08-24T02:20:18.904Z"
"int_1790176426923_f70jq1qxx","6a833394cee036cbf121a849","68c5583b9869e837e80ceac7","sess_explore_1790176426923_g0wbxm","view",1,32,"2026-08-24T04:15:26.029Z"
"int_1790176426922_1abtpxd6m","6a833397cee036cbf121a877","68c5583b9869e837e80ceaae","sess_explore_1790176426922_vaggn9","view",1,57,"2026-08-24T04:26:01.477Z"
"int_1790176426924_uuc5hgvx8","6a833398cee036cbf121a885","68c5583b9869e837e80ceadd","sess_explore_1790176426924_wfv75x","search_click",2,25,"2026-08-24T04:43:28.064Z"
"int_1790176426919_6koyg0urd","6a833392cee036cbf121a827","68c5583b9869e837e80ce987","sess_explore_1790176426919_nzr151","view",1,34,"2026-08-24T04:44:24.095Z"
"int_1790176426919_z8r3w8nl0","6a833392cee036cbf121a827","68c5583b9869e837e80ce987","sess_explore_1790176426919_nzr151","like",3,0,"2026-08-24T04:44:34.095Z"
"int_1790176426517_ew7gqvzso","6a833393cee036cbf121a83f","68c5583b9869e837e80cea0d","sess_1790176426514_t90epun","view",1,79,"2026-08-24T06:33:02.425Z"
"int_1790176426517_wkdsl6gof","6a833393cee036cbf121a83f","68c5583b9869e837e80cea9f","sess_1790176426514_t90epun","view",1,157,"2026-08-24T06:33:02.425Z"
"int_1790176426925_c38zxlfo6","6a833392cee036cbf121a82f","68c5583b9869e837e80ceaf7","sess_explore_1790176426925_4d5ies","view",1,51,"2026-08-24T09:02:15.245Z"
"int_1790176426922_7w4305ifx","6a833396cee036cbf121a86d","68c5583b9869e837e80ceaa5","sess_explore_1790176426922_vv93ns","search_click",2,77,"2026-08-24T09:23:44.948Z"
"int_1790176426383_jhldtota8","6a7fc9164585d7fd0f495064","68c5583b9869e837e80ce9bf","sess_1790176426382_0es5ay1","view",1,66,"2026-08-24T09:52:46.461Z"
"int_1790176426383_axl6cfbmu","6a7fc9164585d7fd0f495064","68c5583b9869e837e80ce989","sess_1790176426382_0es5ay1","view",1,132,"2026-08-24T09:52:46.461Z"
"int_1790176426383_tt8wmnb8t","6a7fc9164585d7fd0f495064","68c5583b9869e837e80ce9b4","sess_1790176426382_0es5ay1","view",1,74,"2026-08-24T09:52:46.461Z"
"int_1790176426383_6ksoxmiyw","6a7fc9164585d7fd0f495064","68c5583b9869e837e80cea00","sess_1790176426382_0es5ay1","view",1,39,"2026-08-24T09:52:46.461Z"
"int_1790176426383_p8aiwtefp","6a7fc9164585d7fd0f495064","68c5583b9869e837e80ce9bf","sess_1790176426382_0es5ay1","like",3,0,"2026-08-24T09:53:01.461Z"
"int_1790176426383_i95gvb0sw","6a7fc9164585d7fd0f495064","68c5583b9869e837e80ce9b4","sess_1790176426382_0es5ay1","like",3,0,"2026-08-24T09:53:01.461Z"
"int_1790176426383_v9ro1n3yt","6a7fc9164585d7fd0f495064","68c5583b9869e837e80ce9bf","sess_1790176426382_0es5ay1","add_to_cart",5,0,"2026-08-24T09:53:21.461Z"
"int_1790176426383_6rp0szo8l","6a7fc9164585d7fd0f495064","68c5583b9869e837e80ce9b4","sess_1790176426382_0es5ay1","add_to_cart",5,0,"2026-08-24T09:53:21.461Z"
"int_1790176426456_huhlplhuj","6a833392cee036cbf121a82f","68c5583b9869e837e80cea7a","sess_1790176426455_6lwraif","view",1,76,"2026-08-24T09:57:29.127Z"
"int_1790176426456_vydceogmn","6a833392cee036cbf121a82f","68c5583b9869e837e80cea3e","sess_1790176426455_6lwraif","view",1,28,"2026-08-24T09:57:29.127Z"
"int_1790176426456_cyrslnkxk","6a833392cee036cbf121a82f","68c5583b9869e837e80cea94","sess_1790176426455_6lwraif","view",1,131,"2026-08-24T09:57:29.127Z"
"int_1790176426456_7bqa5wh2s","6a833392cee036cbf121a82f","68c5583b9869e837e80cea7a","sess_1790176426455_6lwraif","like",3,0,"2026-08-24T09:57:44.127Z"
"int_1790176426456_xt451he69","6a833392cee036cbf121a82f","68c5583b9869e837e80cea94","sess_1790176426455_6lwraif","like",3,0,"2026-08-24T09:57:44.127Z"
"int_1790176426456_jf22633bg","6a833392cee036cbf121a82f","68c5583b9869e837e80cea7a","sess_1790176426455_6lwraif","add_to_cart",5,0,"2026-08-24T09:58:04.127Z"
"int_1790176426456_e384zjbt1","6a833392cee036cbf121a82f","68c5583b9869e837e80cea3e","sess_1790176426455_6lwraif","add_to_cart",5,0,"2026-08-24T09:58:04.127Z"
"int_1790176426920_uprruew60","6a833396cee036cbf121a865","68c5583b9869e837e80ce9fa","sess_explore_1790176426920_ig18by","view",1,68,"2026-08-24T10:03:52.123Z"
"int_1790176426921_oh8fy3k92","6914018db8d9d9ea54857a42","68c5583b9869e837e80cea4a","sess_explore_1790176426921_1n0s5c","view",1,63,"2026-08-24T15:09:36.312Z"
"int_1790176426920_foblkcoxy","6a833392cee036cbf121a82d","68c5583b9869e837e80cea36","sess_explore_1790176426920_jdpeua","view",1,65,"2026-08-24T15:47:07.321Z"
"int_1790176426924_cf3c9c1f2","6a833397cee036cbf121a875","68c5583b9869e837e80cead4","sess_explore_1790176426924_vqw7a0","search_click",2,75,"2026-08-24T15:48:53.802Z"
"int_1790176426924_uzux3ta2a","6a833397cee036cbf121a875","68c5583b9869e837e80cead4","sess_explore_1790176426924_vqw7a0","like",3,0,"2026-08-24T15:49:03.802Z"
"int_1790176426921_igr0yw1qx","6914018db8d9d9ea54857a42","68c5583b9869e837e80cea47","sess_explore_1790176426921_924hbm","view",1,72,"2026-08-24T16:25:34.157Z"
"int_1790176426391_n56feeg1y","6a83085d4d4fb77855083406","68c5583b9869e837e80ceae3","sess_1790176426389_wpxhj78","view",1,107,"2026-08-24T17:44:38.928Z"
"int_1790176426391_81bubfu1w","6a83085d4d4fb77855083406","68c5583b9869e837e80ceabe","sess_1790176426389_wpxhj78","view",1,88,"2026-08-24T17:44:38.928Z"
"int_1790176426391_w65ewr0nn","6a83085d4d4fb77855083406","68c5583b9869e837e80cea8a","sess_1790176426389_wpxhj78","view",1,114,"2026-08-24T17:44:38.928Z"
"int_1790176426922_kshc2dp6n","6a833395cee036cbf121a85d","68c5583b9869e837e80ceab6","sess_explore_1790176426922_lzyahj","view",1,33,"2026-08-24T17:50:45.357Z"
"int_1790176426920_xtwvpu2xf","6a833395cee036cbf121a857","68c5583b9869e837e80ce9e4","sess_explore_1790176426920_py58kc","search_click",2,76,"2026-08-24T18:05:32.140Z"
"int_1790176426624_zq35u85ll","6a833394cee036cbf121a84f","68c5583b9869e837e80cea25","sess_1790176426622_zk1yqvd","view",1,86,"2026-08-24T20:17:15.270Z"
"int_1790176426624_ie3z0kvu8","6a833394cee036cbf121a84f","68c5583b9869e837e80ce9e2","sess_1790176426622_zk1yqvd","view",1,120,"2026-08-24T20:17:15.270Z"
"int_1790176426624_jqmd1xolt","6a833394cee036cbf121a84f","68c5583b9869e837e80ce9d5","sess_1790176426622_zk1yqvd","view",1,167,"2026-08-24T20:17:15.270Z"
"int_1790176426624_bplhepla1","6a833394cee036cbf121a84f","68c5583b9869e837e80cea25","sess_1790176426622_zk1yqvd","like",3,0,"2026-08-24T20:17:30.270Z"
"int_1790176426624_3hqqken9p","6a833394cee036cbf121a84f","68c5583b9869e837e80ce9e2","sess_1790176426622_zk1yqvd","like",3,0,"2026-08-24T20:17:30.270Z"
"int_1790176426624_tf6u5nocb","6a833394cee036cbf121a84f","68c5583b9869e837e80cea25","sess_1790176426622_zk1yqvd","add_to_cart",5,0,"2026-08-24T20:17:50.270Z"
"int_1790176426624_64rjg3u5p","6a833394cee036cbf121a84f","68c5583b9869e837e80ce9d5","sess_1790176426622_zk1yqvd","add_to_cart",5,0,"2026-08-24T20:17:50.270Z"
"int_1790176426624_73i7couf7","6a833394cee036cbf121a84f","68c5583b9869e837e80cea25","sess_1790176426622_zk1yqvd","purchase",10,0,"2026-08-24T20:18:15.270Z"
"int_1790176426925_l0rxu0i9i","6a833397cee036cbf121a877","68c5583b9869e837e80ceaf0","sess_explore_1790176426925_p7wykp","search_click",2,50,"2026-08-24T22:09:57.943Z"
"int_1790176426919_or6bb1q5g","6a833393cee036cbf121a843","68c5583b9869e837e80ce9bb","sess_explore_1790176426919_77rcpc","view",1,53,"2026-08-25T00:30:54.012Z"
"int_1790176426918_ivei49mge","6a833396cee036cbf121a86f","68c5583b9869e837e80ce978","sess_explore_1790176426918_ukvdmu","search_click",2,36,"2026-08-25T02:08:33.035Z"
"int_1790176426923_muqzi8b3q","6a833397cee036cbf121a87d","68c5583b9869e837e80ceaca","sess_explore_1790176426923_ka04av","view",1,38,"2026-08-25T03:50:45.394Z"
"int_1790176426923_aw7dqxgdo","6a833397cee036cbf121a87d","68c5583b9869e837e80ceaca","sess_explore_1790176426923_ka04av","like",3,0,"2026-08-25T03:50:55.394Z"
"int_1790176426423_1yl95qygg","6a833392cee036cbf121a82b","68c5583b9869e837e80ce9af","sess_1790176426420_ryazrum","view",1,95,"2026-08-25T04:05:59.209Z"
"int_1790176426423_66kgd7ipl","6a833392cee036cbf121a82b","68c5583b9869e837e80cea42","sess_1790176426420_ryazrum","view",1,156,"2026-08-25T04:05:59.209Z"
"int_1790176426423_sni3s5lhj","6a833392cee036cbf121a82b","68c5583b9869e837e80cea15","sess_1790176426420_ryazrum","view",1,82,"2026-08-25T04:05:59.209Z"
"int_1790176426423_qb5wsyf6g","6a833392cee036cbf121a82b","68c5583b9869e837e80ce977","sess_1790176426420_ryazrum","view",1,138,"2026-08-25T04:05:59.209Z"
"int_1790176426423_xtp5an2fu","6a833392cee036cbf121a82b","68c5583b9869e837e80cea28","sess_1790176426420_ryazrum","view",1,114,"2026-08-25T04:05:59.209Z"
"int_1790176426423_928fl8c0s","6a833392cee036cbf121a82b","68c5583b9869e837e80cea28","sess_1790176426420_ryazrum","add_to_cart",5,0,"2026-08-25T04:06:34.209Z"
"int_1790176426921_za5tqlr9w","6a833397cee036cbf121a871","68c5583b9869e837e80cea72","sess_explore_1790176426921_vow8kh","view",1,29,"2026-08-25T04:37:47.065Z"
"int_1790176426920_hs1hjhfmv","6a833394cee036cbf121a849","68c5583b9869e837e80cea20","sess_explore_1790176426920_i3n8o6","search_click",2,39,"2026-08-25T05:23:34.014Z"
"int_1790176426915_8emso61y9","6a833398cee036cbf121a887","68c5583b9869e837e80ce98f","sess_1790176426914_92me5ao","view",1,126,"2026-08-25T06:09:46.502Z"
